team,player_name,position,caps,club,overall,pace,shooting,passing,dribbling,defending,physic,preferred_foot,total_goals,total_assists,total_minutes,market_value_in_eur,photo_url
Saudi Arabia,Moteb Al-Harbi,DEF,13,,78.0,80.0,37.0,52.0,65.0,76.0,74.0,Right,0.0,0.0,198.0,1200000.0,https://ui-avatars.com/api/?name=Moteb%20Al-Harbi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Saudi Arabia,Jehad Thakri,DEF,8,,77.0,73.0,38.0,68.0,60.0,73.0,79.0,Right,2.0,1.0,480.0,1000000.0,https://ui-avatars.com/api/?name=Jehad%20Thakri&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Saudi Arabia,Mohammed Abu Al-Shamat,DEF,8,,78.0,79.0,54.0,65.0,68.0,78.0,77.0,Right,0.0,0.0,640.0,150000.0,https://ui-avatars.com/api/?name=Mohammed%20Abu%20Al-Shamat&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,David Raya,GK,13,,75.0,46.0,31.0,44.0,44.0,22.0,67.0,Right,0.0,0.0,18600.0,35000000.0,https://ui-avatars.com/api/?name=David%20Raya&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Marc Pubill,DEF,2,,78.0,66.0,52.0,53.0,66.0,81.0,73.0,Right,1.0,5.0,5121.0,28000000.0,https://ui-avatars.com/api/?name=Marc%20Pubill&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Álex Grimaldo,DEF,14,,79.0,79.0,48.0,60.0,60.0,84.0,71.0,Right,0.0,1.0,950.0,50000.0,https://ui-avatars.com/api/?name=%C3%81lex%20Grimaldo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Eric García,DEF,21,,84.0,77.0,56.0,67.0,60.0,76.0,81.0,Right,12.0,7.0,15264.0,35000000.0,https://ui-avatars.com/api/?name=Eric%20Garc%C3%ADa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Marcos Llorente,DEF,24,,78.0,77.0,43.0,58.0,59.0,77.0,72.0,Right,38.0,47.0,27643.0,22000000.0,https://ui-avatars.com/api/?name=Marcos%20Llorente&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Mikel Merino,MID,43,,74.0,64.0,58.0,65.0,82.0,57.0,71.0,Right,43.0,38.0,25443.0,30000000.0,https://ui-avatars.com/api/?name=Mikel%20Merino&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Ferran Torres,FWD,57,,79.0,89.0,82.0,71.0,84.0,38.0,71.0,Right,88.0,37.0,18042.0,50000000.0,https://ui-avatars.com/api/?name=Ferran%20Torres&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Fabián Ruiz,MID,42,,75.0,77.0,72.0,80.0,68.0,72.0,70.0,Right,39.0,45.0,25222.0,40000000.0,https://ui-avatars.com/api/?name=Fabi%C3%A1n%20Ruiz&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Gavi,MID,30,,85.0,65.0,76.0,70.0,70.0,77.0,72.0,Right,10.0,18.0,10086.0,30000000.0,https://ui-avatars.com/api/?name=Gavi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Dani Olmo,FWD,50,,84.0,76.0,80.0,82.0,85.0,50.0,68.0,Right,54.0,55.0,14665.0,60000000.0,https://ui-avatars.com/api/?name=Dani%20Olmo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Yéremy Pino,FWD,23,,75.0,76.0,68.0,60.0,73.0,28.0,68.0,Right,26.0,24.0,11425.0,35000000.0,https://ui-avatars.com/api/?name=Y%C3%A9remy%20Pino&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Pedro Porro,DEF,18,,81.0,66.0,42.0,60.0,69.0,79.0,82.0,Right,26.0,47.0,22582.0,40000000.0,https://ui-avatars.com/api/?name=Pedro%20Porro&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Joan Garcia,GK,2,,81.0,49.0,33.0,56.0,33.0,21.0,71.0,Right,0.0,0.0,8139.0,40000000.0,https://ui-avatars.com/api/?name=Joan%20Garcia&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Aymeric Laporte,DEF,46,,84.0,61.0,50.0,62.0,64.0,79.0,80.0,Right,20.0,12.0,36063.0,9000000.0,https://ui-avatars.com/api/?name=Aymeric%20Laporte&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Álex Baena,MID,17,,78.0,80.0,63.0,67.0,70.0,69.0,64.0,Right,24.0,41.0,11265.0,45000000.0,https://ui-avatars.com/api/?name=%C3%81lex%20Baena&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Rodri,MID,62,,91.0,62.0,76.0,88.0,84.0,86.0,84.0,Right,0.0,0.0,301.0,250000.0,https://ui-avatars.com/api/?name=Rodri&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Nico Williams,FWD,30,,83.0,93.0,74.0,76.0,86.0,35.0,68.0,Right,37.0,40.0,12853.0,50000000.0,https://ui-avatars.com/api/?name=Nico%20Williams&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Martín Zubimendi,MID,26,,83.0,74.0,69.0,72.0,82.0,70.0,73.0,Right,16.0,12.0,22035.0,80000000.0,https://ui-avatars.com/api/?name=Mart%C3%ADn%20Zubimendi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Lamine Yamal,FWD,25,,83.0,90.0,72.0,80.0,88.0,28.0,48.0,Right,49.0,52.0,11219.0,200000000.0,https://ui-avatars.com/api/?name=Lamine%20Yamal&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Pedri,MID,41,,86.0,72.0,72.0,86.0,88.0,65.0,65.0,Right,28.0,33.0,17721.0,150000000.0,https://ui-avatars.com/api/?name=Pedri&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Mikel Oyarzabal,FWD,53,,77.0,78.0,72.0,66.0,72.0,41.0,67.0,Right,133.0,65.0,32074.0,25000000.0,https://ui-avatars.com/api/?name=Mikel%20Oyarzabal&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Pau Cubarsí,DEF,12,,76.0,68.0,45.0,51.0,67.0,78.0,81.0,Right,2.0,5.0,10119.0,80000000.0,https://ui-avatars.com/api/?name=Pau%20Cubars%C3%AD&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Unai Simón,GK,58,,83.0,41.0,30.0,59.0,31.0,23.0,72.0,Right,0.0,0.0,23681.0,25000000.0,https://ui-avatars.com/api/?name=Unai%20Sim%C3%B3n&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Marc Cucurella,DEF,24,,83.0,74.0,49.0,54.0,69.0,74.0,74.0,Right,14.0,22.0,24687.0,50000000.0,https://ui-avatars.com/api/?name=Marc%20Cucurella&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Víctor Muñoz,FWD,2,,82.0,79.0,75.0,62.0,83.0,32.0,68.0,Right,7.0,5.0,2813.0,20000000.0,https://ui-avatars.com/api/?name=V%C3%ADctor%20Mu%C3%B1oz&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Spain,Borja Iglesias,FWD,8,,81.0,81.0,74.0,71.0,75.0,37.0,61.0,Right,104.0,23.0,18892.0,3000000.0,https://ui-avatars.com/api/?name=Borja%20Iglesias&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Sergio Rochet,GK,35,,74.0,49.0,25.0,43.0,44.0,19.0,70.0,Right,0.0,0.0,7672.0,2000000.0,https://ui-avatars.com/api/?name=Sergio%20Rochet&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,José María Giménez,DEF,99,,83.0,72.0,48.0,58.0,55.0,84.0,82.0,Right,12.0,10.0,27572.0,12000000.0,https://ui-avatars.com/api/?name=Jos%C3%A9%20Mar%C3%ADa%20Gim%C3%A9nez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Sebastián Cáceres,DEF,24,,77.0,78.0,57.0,71.0,51.0,78.0,80.0,Right,32.0,12.0,32996.0,3500000.0,https://ui-avatars.com/api/?name=Sebasti%C3%A1n%20C%C3%A1ceres&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Ronald Araújo,DEF,27,,85.0,82.0,48.0,55.0,55.0,86.0,86.0,Right,14.0,7.0,14496.0,20000000.0,https://ui-avatars.com/api/?name=Ronald%20Ara%C3%BAjo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Manuel Ugarte,MID,36,,81.0,71.0,59.0,70.0,77.0,57.0,73.0,Right,4.0,14.0,12615.0,30000000.0,https://ui-avatars.com/api/?name=Manuel%20Ugarte&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Rodrigo Bentancur,MID,74,,77.0,60.0,66.0,80.0,79.0,72.0,76.0,Right,13.0,26.0,21320.0,22000000.0,https://ui-avatars.com/api/?name=Rodrigo%20Bentancur&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Nicolás de la Cruz,MID,34,,70.0,80.0,64.0,74.0,72.0,73.0,61.0,Right,0.0,0.0,9.0,9000000.0,https://ui-avatars.com/api/?name=Nicol%C3%A1s%20de%20la%20Cruz&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Federico Valverde,MID,73,,87.0,82.0,80.0,80.0,82.0,78.0,82.0,Right,41.0,44.0,28193.0,120000000.0,https://ui-avatars.com/api/?name=Federico%20Valverde&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Darwin Núñez,FWD,38,,84.0,90.0,82.0,62.0,78.0,35.0,78.0,Right,84.0,37.0,12183.0,25000000.0,https://ui-avatars.com/api/?name=Darwin%20N%C3%BA%C3%B1ez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Giorgian de Arrascaeta,MID,60,,78.0,79.0,67.0,80.0,69.0,68.0,71.0,Right,1.0,1.0,257.0,15000000.0,https://ui-avatars.com/api/?name=Giorgian%20de%20Arrascaeta&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Facundo Pellistri,FWD,39,,77.0,88.0,82.0,64.0,78.0,31.0,70.0,Right,5.0,9.0,5339.0,6000000.0,https://ui-avatars.com/api/?name=Facundo%20Pellistri&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Santiago Mele,GK,8,,70.0,48.0,27.0,59.0,39.0,22.0,66.0,Right,1.0,0.0,103.0,3000000.0,https://ui-avatars.com/api/?name=Santiago%20Mele&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Guillermo Varela,DEF,28,,78.0,66.0,46.0,55.0,68.0,83.0,76.0,Right,0.0,7.0,8382.0,1200000.0,https://ui-avatars.com/api/?name=Guillermo%20Varela&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Agustín Canobbio,MID,15,,78.0,60.0,70.0,80.0,74.0,56.0,63.0,Right,0.0,0.0,158.0,6000000.0,https://ui-avatars.com/api/?name=Agust%C3%ADn%20Canobbio&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Emiliano Martínez,MID,10,,87.0,50.0,30.0,55.0,40.0,25.0,78.0,Right,0.0,1.0,24956.0,15000000.0,https://ui-avatars.com/api/?name=Emiliano%20Mart%C3%ADnez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Emiliano Martínez,MID,10,,87.0,50.0,30.0,55.0,40.0,25.0,78.0,Right,0.0,1.0,24956.0,15000000.0,https://ui-avatars.com/api/?name=Emiliano%20Mart%C3%ADnez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Mathías Olivera,DEF,35,,80.0,79.0,42.0,62.0,62.0,72.0,70.0,Right,5.0,17.0,17316.0,15000000.0,https://ui-avatars.com/api/?name=Math%C3%ADas%20Olivera&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Matías Viña,DEF,43,,74.0,60.0,53.0,62.0,63.0,77.0,73.0,Right,2.0,4.0,3743.0,4000000.0,https://ui-avatars.com/api/?name=Mat%C3%ADas%20Vi%C3%B1a&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Brian Rodríguez,FWD,32,,78.0,60.0,78.0,85.0,82.0,38.0,55.0,Right,2.0,2.0,602.0,50000.0,https://ui-avatars.com/api/?name=Brian%20Rodr%C3%ADguez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Rodrigo Aguirre,FWD,10,,81.0,78.0,75.0,67.0,82.0,30.0,63.0,Right,1.0,1.0,642.0,2300000.0,https://ui-avatars.com/api/?name=Rodrigo%20Aguirre&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Maximiliano Araújo,MID,28,,85.0,82.0,48.0,55.0,55.0,86.0,86.0,Right,0.0,0.0,90.0,150000.0,https://ui-avatars.com/api/?name=Maximiliano%20Ara%C3%BAjo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Federico Viñas,FWD,11,,77.0,74.0,79.0,57.0,84.0,26.0,73.0,Right,9.0,1.0,2507.0,4000000.0,https://ui-avatars.com/api/?name=Federico%20Vi%C3%B1as&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Joaquín Piquerez,MID,19,,75.0,63.0,62.0,72.0,81.0,74.0,65.0,Right,0.0,0.0,390.0,12000000.0,https://ui-avatars.com/api/?name=Joaqu%C3%ADn%20Piquerez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Fernando Muslera,GK,134,,72.0,49.0,22.0,51.0,30.0,22.0,78.0,Right,1.0,2.0,43153.0,750000.0,https://ui-avatars.com/api/?name=Fernando%20Muslera&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Santiago Bueno,DEF,8,,73.0,79.0,43.0,70.0,69.0,78.0,84.0,Right,4.0,4.0,9359.0,10000000.0,https://ui-avatars.com/api/?name=Santiago%20Bueno&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Juan Manuel Sanabria,MID,5,,75.0,61.0,67.0,77.0,82.0,59.0,77.0,Right,0.0,0.0,7.0,4500000.0,https://ui-avatars.com/api/?name=Juan%20Manuel%20Sanabria&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uruguay,Rodrigo Zalazar,MID,8,,70.0,77.0,74.0,77.0,68.0,71.0,63.0,Right,38.0,32.0,9222.0,22000000.0,https://ui-avatars.com/api/?name=Rodrigo%20Zalazar&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Brice Samba,GK,4,,74.0,40.0,34.0,52.0,30.0,25.0,74.0,Right,0.0,0.0,16793.0,8000000.0,https://ui-avatars.com/api/?name=Brice%20Samba&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Malo Gusto,DEF,11,,81.0,72.0,47.0,63.0,57.0,79.0,80.0,Right,3.0,22.0,12132.0,35000000.0,https://ui-avatars.com/api/?name=Malo%20Gusto&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Lucas Digne,DEF,58,,83.0,69.0,47.0,56.0,54.0,72.0,81.0,Right,14.0,55.0,34815.0,8000000.0,https://ui-avatars.com/api/?name=Lucas%20Digne&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Dayot Upamecano,DEF,38,,82.0,70.0,57.0,51.0,67.0,72.0,83.0,Right,11.0,16.0,28095.0,70000000.0,https://ui-avatars.com/api/?name=Dayot%20Upamecano&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Jules Koundé,DEF,48,,85.0,82.0,48.0,70.0,72.0,85.0,78.0,Right,23.0,26.0,32435.0,65000000.0,https://ui-avatars.com/api/?name=Jules%20Kound%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Manu Koné,MID,14,,80.0,70.0,72.0,78.0,81.0,67.0,72.0,Right,10.0,10.0,13838.0,50000000.0,https://ui-avatars.com/api/?name=Manu%20Kon%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Ousmane Dembélé,FWD,59,,85.0,92.0,76.0,80.0,90.0,38.0,58.0,Right,117.0,106.0,24067.0,100000000.0,https://ui-avatars.com/api/?name=Ousmane%20Demb%C3%A9l%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Aurélien Tchouaméni,MID,46,,85.0,72.0,68.0,78.0,76.0,84.0,82.0,Right,14.0,15.0,23840.0,75000000.0,https://ui-avatars.com/api/?name=Aur%C3%A9lien%20Tchouam%C3%A9ni&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Marcus Thuram,FWD,34,,85.0,86.0,82.0,72.0,82.0,40.0,82.0,Right,107.0,65.0,23369.0,50000000.0,https://ui-avatars.com/api/?name=Marcus%20Thuram&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Kylian Mbappé,FWD,98,,91.0,97.0,89.0,80.0,92.0,36.0,76.0,Right,325.0,112.0,32646.0,200000000.0,https://ui-avatars.com/api/?name=Kylian%20Mbapp%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Michael Olise,FWD,17,,84.0,84.0,80.0,82.0,88.0,30.0,62.0,Right,58.0,78.0,13395.0,140000000.0,https://ui-avatars.com/api/?name=Michael%20Olise&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Bradley Barcola,FWD,20,,82.0,92.0,74.0,74.0,86.0,32.0,60.0,Right,40.0,44.0,10292.0,70000000.0,https://ui-avatars.com/api/?name=Bradley%20Barcola&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,N'Golo Kanté,MID,69,,84.0,78.0,75.0,80.0,74.0,66.0,67.0,Right,17.0,25.0,27402.0,4000000.0,https://ui-avatars.com/api/?name=N%27Golo%20Kant%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Adrien Rabiot,MID,59,,76.0,77.0,69.0,73.0,71.0,59.0,71.0,Right,56.0,41.0,34800.0,20000000.0,https://ui-avatars.com/api/?name=Adrien%20Rabiot&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Ibrahima Konaté,DEF,28,,78.0,77.0,54.0,50.0,69.0,80.0,75.0,Right,11.0,5.0,21621.0,50000000.0,https://ui-avatars.com/api/?name=Ibrahima%20Konat%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Mike Maignan,GK,40,,87.0,55.0,28.0,58.0,40.0,25.0,80.0,Right,0.0,3.0,32602.0,25000000.0,https://ui-avatars.com/api/?name=Mike%20Maignan&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,William Saliba,DEF,32,,86.0,78.0,40.0,62.0,60.0,87.0,84.0,Right,9.0,3.0,23567.0,90000000.0,https://ui-avatars.com/api/?name=William%20Saliba&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Warren Zaïre-Emery,MID,11,,74.0,69.0,57.0,75.0,69.0,65.0,68.0,Right,10.0,13.0,10823.0,60000000.0,https://ui-avatars.com/api/?name=Warren%20Za%C3%AFre-Emery&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Théo Hernandez,DEF,44,,85.0,88.0,70.0,76.0,78.0,80.0,82.0,Right,37.0,54.0,29779.0,28000000.0,https://ui-avatars.com/api/?name=Th%C3%A9o%20Hernandez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Désiré Doué,FWD,7,,85.0,72.0,80.0,68.0,80.0,32.0,65.0,Right,32.0,28.0,8665.0,90000000.0,https://ui-avatars.com/api/?name=D%C3%A9sir%C3%A9%20Dou%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Lucas Hernandez,DEF,42,,85.0,88.0,70.0,76.0,78.0,80.0,82.0,Right,5.0,17.0,21673.0,20000000.0,https://ui-avatars.com/api/?name=Lucas%20Hernandez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Jean-Philippe Mateta,FWD,4,,84.0,83.0,68.0,65.0,79.0,34.0,76.0,Right,85.0,15.0,15721.0,35000000.0,https://ui-avatars.com/api/?name=Jean-Philippe%20Mateta&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Robin Risser,GK,0,,80.0,50.0,34.0,56.0,30.0,27.0,77.0,Right,0.0,1.0,2970.0,25000000.0,https://ui-avatars.com/api/?name=Robin%20Risser&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Rayan Cherki,MID,7,,78.0,78.0,62.0,70.0,73.0,67.0,65.0,Right,31.0,54.0,11063.0,65000000.0,https://ui-avatars.com/api/?name=Rayan%20Cherki&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Maghnes Akliouche,MID,9,,78.0,70.0,73.0,72.0,76.0,66.0,62.0,Right,21.0,26.0,8660.0,50000000.0,https://ui-avatars.com/api/?name=Maghnes%20Akliouche&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
France,Maxence Lacroix,DEF,4,,76.0,65.0,51.0,70.0,68.0,73.0,84.0,Right,9.0,5.0,17930.0,40000000.0,https://ui-avatars.com/api/?name=Maxence%20Lacroix&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Fahad Talib,GK,21,,75.0,42.0,26.0,56.0,35.0,20.0,72.0,Right,0.0,0.0,26.0,350000.0,https://ui-avatars.com/api/?name=Fahad%20Talib&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Rebin Sulaka,DEF,56,,73.0,56.0,40.0,54.0,68.0,75.0,73.0,Right,3.0,1.0,979.0,300000.0,https://ui-avatars.com/api/?name=Rebin%20Sulaka&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Hussein Ali,DEF,27,,73.0,80.0,51.0,60.0,53.0,81.0,82.0,Right,0.0,0.0,1133.0,300000.0,https://ui-avatars.com/api/?name=Hussein%20Ali&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Zaid Tahseen,DEF,28,,71.0,80.0,51.0,58.0,53.0,78.0,81.0,Right,,,,,https://ui-avatars.com/api/?name=Zaid%20Tahseen&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Akam Hashim,DEF,14,,70.0,80.0,37.0,63.0,57.0,79.0,80.0,Right,,,,,https://ui-avatars.com/api/?name=Akam%20Hashim&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Manaf Younis,DEF,34,,79.0,55.0,44.0,67.0,65.0,79.0,70.0,Right,,,,,https://ui-avatars.com/api/?name=Manaf%20Younis&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Youssef Amyn,MID,27,,79.0,65.0,70.0,68.0,73.0,61.0,68.0,Right,0.0,0.0,25.0,600000.0,https://ui-avatars.com/api/?name=Youssef%20Amyn&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ibrahim Bayesh,MID,76,,75.0,69.0,77.0,78.0,80.0,74.0,61.0,Right,5.0,6.0,1643.0,30000000.0,https://ui-avatars.com/api/?name=Ibrahim%20Bayesh&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ali Al-Hamadi,FWD,20,,70.0,81.0,76.0,74.0,79.0,34.0,76.0,Right,1.0,1.0,394.0,1500000.0,https://ui-avatars.com/api/?name=Ali%20Al-Hamadi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Mohanad Ali,FWD,72,,70.0,76.0,70.0,70.0,72.0,39.0,60.0,Right,0.0,0.0,207.0,1400000.0,https://ui-avatars.com/api/?name=Mohanad%20Ali&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ahmed Qasem,FWD,3,,79.0,80.0,72.0,66.0,81.0,39.0,59.0,Right,3.0,1.0,1006.0,3500000.0,https://ui-avatars.com/api/?name=Ahmed%20Qasem&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Jalal Hassan,GK,102,,74.0,54.0,21.0,59.0,41.0,24.0,68.0,Right,,,,,https://ui-avatars.com/api/?name=Jalal%20Hassan&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ali Yousif,FWD,7,,74.0,87.0,74.0,70.0,72.0,26.0,60.0,Right,0.0,0.0,968.0,1500000.0,https://ui-avatars.com/api/?name=Ali%20Yousif&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Zidane Iqbal,MID,25,,77.0,78.0,74.0,81.0,71.0,71.0,60.0,Right,1.0,0.0,2569.0,1000000.0,https://ui-avatars.com/api/?name=Zidane%20Iqbal&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ahmed Maknzi,DEF,7,,71.0,60.0,49.0,63.0,69.0,80.0,74.0,Right,1.0,1.0,393.0,200000.0,https://ui-avatars.com/api/?name=Ahmed%20Maknzi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Amir Al-Ammari,MID,51,,75.0,62.0,60.0,81.0,78.0,65.0,71.0,Right,0.0,0.0,36.0,200000.0,https://ui-avatars.com/api/?name=Amir%20Al-Ammari&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ali Jasim,FWD,36,,74.0,75.0,78.0,72.0,76.0,27.0,65.0,Right,1.0,0.0,444.0,550000.0,https://ui-avatars.com/api/?name=Ali%20Jasim&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Aymen Hussein,FWD,95,,74.0,74.0,75.0,72.0,81.0,41.0,65.0,Right,,,,,https://ui-avatars.com/api/?name=Aymen%20Hussein&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Kevin Yakob,MID,9,,74.0,68.0,59.0,77.0,72.0,72.0,64.0,Right,6.0,9.0,2335.0,600000.0,https://ui-avatars.com/api/?name=Kevin%20Yakob&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Aimar Sher,MID,7,,75.0,70.0,60.0,69.0,76.0,76.0,75.0,Right,0.0,0.0,376.0,1300000.0,https://ui-avatars.com/api/?name=Aimar%20Sher&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Marko Farji,FWD,12,,69.0,72.0,75.0,73.0,85.0,35.0,69.0,Right,0.0,1.0,2775.0,100000.0,https://ui-avatars.com/api/?name=Marko%20Farji&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Ahmed Basil,GK,16,,74.0,49.0,32.0,47.0,44.0,23.0,76.0,Right,1.0,0.0,2011.0,150000.0,https://ui-avatars.com/api/?name=Ahmed%20Basil&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Merchas Doski,DEF,31,,77.0,63.0,41.0,70.0,64.0,73.0,76.0,Right,0.0,3.0,664.0,1700000.0,https://ui-avatars.com/api/?name=Merchas%20Doski&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Iraq,Zaid Ismail,MID,6,,71.0,69.0,55.0,72.0,72.0,64.0,60.0,Right,0.0,0.0,164.0,50000.0,https://ui-avatars.com/api/?name=Zaid%20Ismail&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
